wca_id,competition_id,competition_country,home_country,distance_km
2008WIAC01,GLSCupI2020,Poland,Poland,0.0
2008WIAC01,GdanskOpen2020,Poland,Poland,0.0
2008WIAC01,PolishChampionship2021,Poland,Poland,0.0
2008WIAC01,PLSMarina2014,Poland,Poland,0.0
2008WIAC01,PLSGdansk2014,Poland,Poland,0.0
2008WIAC01,PolishOpen2014,Poland,Poland,0.0
2008WIAC01,PolishChampionship2022,Poland,Poland,0.0
2008WILL03,BristolOpen2009,United Kingdom,United Kingdom,0.0
2008WOJT01,PolishOpen2013,Poland,Poland,0.0
2008WOJT01,LublinOpen2009,Poland,Poland,0.0
2008WONE01,HeartlandChampionship2019,USA,USA,0.0
2008WONE01,UPennSpring2009,USA,USA,0.0
2008WUHA01,TokyoChallengeVI2023,Japan,Japan,0.0
2008WUHA01,TokyoChallengeVII2023,Japan,Japan,0.0
2008WUHA01,TokyoChallengeVIII2023,Japan,Japan,0.0
2008WUHA01,TokyoOpenAMWinter2025,Japan,Japan,0.0
2008WUHA01,TokyoOpenPMWinter2025,Japan,Japan,0.0
2008WUHA01,TokyoOpenFMCWinter2025,Japan,Japan,0.0
2008WUHA01,OtaSpring2025,Japan,Japan,0.0
2008WUHA01,TokyoBLDSpring2025,Japan,Japan,0.0
2008WUHA01,KantoSpring2025,Japan,Japan,0.0
2008WUHA01,TokyoFMCSpring2025,Japan,Japan,0.0
2008WUHA01,KansaiOddandBLD2025,Japan,Japan,0.0
2008XIAN01,UtahSummer2010,USA,USA,0.0
2008XIAN01,UtahOpen2009,USA,USA,0.0
2008YIMV01,VancouverOpenWinter2016,Canada,Canada,0.0
2008YIMV01,VancouverOpenWinter2018,Canada,Canada,0.0
2008YIMV01,StJohnsSpring2018,Canada,Canada,0.0
2008YIMV01,VancouverOpen2010,Canada,Canada,0.0
2008YIMV01,BigCubesBC2011,Canada,Canada,0.0
2008YIMV01,VancouverOpenWinter2013,Canada,Canada,0.0
2008YIMV01,VancouverOpen2014,Canada,Canada,0.0
2008YIMV01,VancouverOpenSummer2014,Canada,Canada,0.0
2008YIMV01,VanCubingWinter2014,Canada,Canada,0.0
2008YIMV01,VancouverOpenSummer2015,Canada,Canada,0.0
2008YIMV01,VancouverSummer2012,Canada,Canada,0.0
2008YIMV01,VancouverOpenSummer2013,Canada,Canada,0.0
2008YOUN02,IrvineFall2015,USA,USA,0.0
2008YOUN02,CaltechFall2015,USA,USA,0.0
2008YOUN02,CaltechWinter2016,USA,USA,0.0
2008YOUN02,NiseiWeek2016,USA,USA,0.0
2008YOUN02,CaltechFall2016,USA,USA,0.0
2008YOUN02,CaltechWinter2017,USA,USA,0.0
2008YOUN02,OCSEFOpen2017,USA,USA,0.0
2008YOUN02,NiseiWeek2017,USA,USA,0.0
2008YOUN02,WesternChampionship2018,USA,USA,0.0
2008YOUN02,NiseiWeek2018,USA,USA,0.0
2008YOUN02,WesternChampionship2019,USA,USA,0.0
2008YOUN02,NiseiWeek2019,USA,USA,0.0
2008YOUN02,CaltechWinter2014,USA,USA,0.0
2008YOUN02,NiseiWeek2014,USA,USA,0.0
2008YOUN02,CaltechSpring2014,USA,USA,0.0
2008YOUN02,AllianceForEducation2015,USA,USA,0.0
2008YOUN02,CaltechFallOpen2014,USA,USA,0.0
2008YOUN02,UtahFall2009,USA,USA,0.0
2008YOUN02,CaltechFall2010,USA,USA,0.0
2008YOUN02,CaltechWinter2011,USA,USA,0.0
2008YOUN02,CaltechPrefrosh2011,USA,USA,0.0
2008YOUN02,CaltechSpring2011,USA,USA,0.0
2008YOUN02,CaltechFall2011,USA,USA,0.0
2008YOUN02,CaltechWinter2012,USA,USA,0.0
2008YOUN02,CaltechSpring2012,USA,USA,0.0
2008YOUN02,NiseiWeek2012,USA,USA,0.0
2008YOUN02,CaltechFall2012,USA,USA,0.0
2008YOUN02,CaltechWinter2013,USA,USA,0.0
2008YOUN02,CaltechSpring2013,USA,USA,0.0
2008YOUN02,CaltechFall2013,USA,USA,0.0
2008YOUN02,UtahSummer2010,USA,USA,0.0
2008YOUN02,NiseiWeek2013,USA,USA,0.0
2008YOUN02,NiseiWeek2015,USA,USA,0.0
2008YOUN02,UtahOpen2009,USA,USA,0.0
2008YOUN02,UtahOpen2008,USA,USA,0.0
2008YOUN02,BernardoHeightsSidesOpen2022,USA,USA,0.0
2008YOUN02,CubingUSANationals2023,USA,USA,0.0
2008YOUN02,SanDiegosFinalCubeDown2022,USA,USA,0.0
2008YOUN02,CircleCityTurbocharged2023,USA,USA,0.0
2008YOUN02,AgouraCubing2023,USA,USA,0.0
2008YOUN02,AgouraCubingAgain2023,USA,USA,0.0
2008YOUN02,UCSDSummer2023,USA,USA,0.0
2008YOUN02,SantaAnaSummerA2023,USA,USA,0.0
2008YOUN02,IrvineFall2023,USA,USA,0.0
2008YOUN02,SantaAnaSummerB2023,USA,USA,0.0
2008YOUN02,NAC2024,USA,USA,0.0
2008YOUN02,AgouraSpookCubing2023,USA,USA,0.0
2008YOUN02,WC2025,USA,USA,0.0
2008YOUN02,SoCalSuperSTEMSaturday2025,USA,USA,0.0
2008YOUN02,CubingUSAAllStars2025,USA,USA,0.0
2008ZAFR01,PinoyBigCubesOpen2016,Philippines,Philippines,0.0
2008ZAFR01,PhilippineChampionship2018,Philippines,Philippines,0.0
2008ZAFR01,PhilippineChampionship2019,Philippines,Philippines,0.0
2008ZAFR01,PinoyBigCubesOpen2015,Philippines,Philippines,0.0
2008ZERU01,SilesiaOpen2009,Poland,Poland,0.0
2008ZHON01,HefeiOpen2013,China,China,0.0
2008ZHOU01,WashingtonDCSpring2010,USA,USA,0.0
2008ZHOU01,WashingtonDCWinter2011,USA,USA,0.0
2008ZHOU01,YaleFall2012,USA,USA,0.0
2008ZOFF01,HalloweenOpen2010,Italy,Italy,0.0
2009ABRA01,NewAlbany2012,USA,USA,0.0
2009ABRA01,NewAlbany2013,USA,USA,0.0
2009ABRA01,NewAlbanyOpen2014,USA,USA,0.0
2009ALFA01,NegrosSpeedcubingOpen2016,Philippines,Philippines,0.0
2009ALFA01,2ndNegrosSpeedcubingOpen2017,Philippines,Philippines,0.0
2009ALFA01,BacolodSpeedcubingChallenge2017,Philippines,Philippines,0.0
2009ALFA01,GoldenfieldsOpen2017,Philippines,Philippines,0.0
2009ALFA01,IloiloSpeedcubingOpen2017,Philippines,Philippines,0.0
2009ALFA01,NegrosSpeedcubingOpenIII2018,Philippines,Philippines,0.0
2009ALLE01,SumareOpen2016,Brazil,Brazil,0.0
2009ANFI01,NorwegianChampionship2016,Norway,Norway,0.0
2009ANFI01,TrondheimWinter2017,Norway,Norway,0.0
2009ARSA01,FunFastingDay2011,Indonesia,Indonesia,0.0
2009ARSA01,Borneo2012,Indonesia,Indonesia,0.0
2009AZIZ02,IsYouCubeOpen2016,Malaysia,Malaysia,0.0
2009AZIZ02,PenangCubeOpen2022,Malaysia,Malaysia,0.0
2009AZIZ02,PenangCubeMasters2024,Malaysia,Malaysia,0.0
2009BAHN01,DoylestownSpring2015,USA,USA,0.0
2009BALT02,HamburgOpen2017,Germany,Germany,0.0
2009BALT02,HamburgOpen2011,Germany,Germany,0.0
2009BALT02,HamburgOpen2014,Germany,Germany,0.0
2009BALT02,MagicCubeDays2012,Germany,Germany,0.0
2009BEAR01,BrisbaneSpring2015,Australia,Australia,0.0
2009BEAR01,AustralianNationals2015,Australia,Australia,0.0
2009BEAR01,MelbourneCubeDay2015,Australia,Australia,0.0
2009BEAR01,CubingClassic2016,Australia,Australia,0.0
2009BEAR01,MelbourneAutumn2016,Australia,Australia,0.0
2009BERG04,IsraelOpen2010,Israel,Israel,0.0
2009BERG04,Israel2011,Israel,Israel,0.0
2009BERM01,ChileOpen2010,Chile,Chile,0.0
2009BERM01,CuberosOpen2010,Chile,Chile,0.0
2009BERM01,BicentenarioOpen2010,Chile,Chile,0.0
2009BERM01,Cuberos2011,Chile,Chile,0.0
2009BEVA01,RomaOpen2011,Italy,Italy,0.0
2009BEVA01,RomaWinterOpen2011,Italy,Italy,0.0
2009BEVA01,TiburtinaeOpen2012,Italy,Italy,0.0
2009BIAN01,XianWinterOpen2014,China,China,0.0
2009BJOR01,SwedishCubedays2011,Sweden,Sweden,0.0
2009BJOR01,SwedishCubedays2010,Sweden,Sweden,0.0
2009BLAI01,BlindFaithDenver2024,USA,USA,0.0
2009BONN01,NantesOpen2018,France,France,0.0
2009BONN01,ParisOpen2018,France,France,0.0
2009BONN01,FrenchChampionship2019,France,France,0.0
2009BONN01,ParisOpen2019,France,France,0.0
2009BONN01,GesteOpen2021,France,France,0.0
2009BONN01,GesteBarriereOpen2021,France,France,0.0
2009BONN01,GeteOpen2022,France,France,0.0
2009BONN01,FrenchFMCChampionship2024,France,France,0.0
2009BROR01,SwedishChampionship2011,Sweden,Sweden,0.0
2009BRUN01,GermanOpen2013,Germany,Germany,0.0
2009BRUN01,GermanNationals2011,Germany,Germany,0.0
2009BRUN01,GermanOpen2014,Germany,Germany,0.0
2009BRUN03,NewZealandNationals2015,New Zealand,New Zealand,0.0
2009BRUN03,WellingtonAutumn2016,New Zealand,New Zealand,0.0
2009BRUN03,HamiltonWinter2016,New Zealand,New Zealand,0.0
2009BRUN03,PalmerstonNorth2016,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2016,New Zealand,New Zealand,0.0
2009BRUN03,MindGames2017,New Zealand,New Zealand,0.0
2009BRUN03,SNZSouthern2017,New Zealand,New Zealand,0.0
2009BRUN03,TechweekNZ2017,New Zealand,New Zealand,0.0
2009BRUN03,SNZNorthern2017,New Zealand,New Zealand,0.0
2009BRUN03,HamiltonSpring2017,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2017,New Zealand,New Zealand,0.0
2009BRUN03,NxNZOpen2018,New Zealand,New Zealand,0.0
2009BRUN03,MindGames2018,New Zealand,New Zealand,0.0
2009BRUN03,SNZSouthern2018,New Zealand,New Zealand,0.0
2009BRUN03,PalmerstonNorth2018,New Zealand,New Zealand,0.0
2009BRUN03,SNZNorthern2018,New Zealand,New Zealand,0.0
2009BRUN03,WellingtonWinter2018,New Zealand,New Zealand,0.0
2009BRUN03,AucklandSpring2018,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2018,New Zealand,New Zealand,0.0
2009BRUN03,MindGames2019,New Zealand,New Zealand,0.0
2009BRUN03,SNZSouthern2019,New Zealand,New Zealand,0.0
2009BRUN03,KoalaficationPalmy2019,New Zealand,New Zealand,0.0
2009BRUN03,Oceania10thAnniversary2019,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2019,New Zealand,New Zealand,0.0
2009BRUN03,AucklandSummerOpen2020,New Zealand,New Zealand,0.0
2009BRUN03,WellingtonMindGames2020,New Zealand,New Zealand,0.0
2009BRUN03,NelsonAutumn2020,New Zealand,New Zealand,0.0
2009BRUN03,WelcomeBackWellington2020,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2020,New Zealand,New Zealand,0.0
2009BRUN03,NewYearAuckland2021,New Zealand,New Zealand,0.0
2009BRUN03,WellingtonMindGames2021,New Zealand,New Zealand,0.0
2009BRUN03,TwistyTaranaki2021,New Zealand,New Zealand,0.0
2009BRUN03,PalmerstonNorth2021,New Zealand,New Zealand,0.0
2009BRUN03,NZNorthIslandChampionship2021,New Zealand,New Zealand,0.0
2009BRUN03,HurryUpHuttValley2021,New Zealand,New Zealand,0.0
2009BRUN03,PuzzlingPapakura2021,New Zealand,New Zealand,0.0
2009BRUN03,NimbleNapier2021,New Zealand,New Zealand,0.0
2009BRUN03,WellingtonMindGames2022,New Zealand,New Zealand,0.0
2009BRUN03,PalmerstonNorth2022,New Zealand,New Zealand,0.0
2009BRUN03,TwistyTaranaki2022,New Zealand,New Zealand,0.0
2009BRUN03,GetEvenMtEden2022,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2022,New Zealand,New Zealand,0.0
2009BRUN03,PuzzlingPorirua2022,New Zealand,New Zealand,0.0
2009BRUN03,NZNorthIslandChamps2022,New Zealand,New Zealand,0.0
2009BRUN03,ANewYearinHamilton2023,New Zealand,New Zealand,0.0
2009BRUN03,WellingtonSummer2023,New Zealand,New Zealand,0.0
2009BRUN03,PalmerstonNorth2023,New Zealand,New Zealand,0.0
2009BRUN03,NewZealandNationals2023,New Zealand,New Zealand,0.0
2009BRUS01,GHSIngenhovenparkOpen2011,Germany,Germany,0.0
2009BRZE01,KaliskaOpen2016,Poland,Poland,0.0
2009BRZE01,GLSWinterCamp2019,Poland,Poland,0.0
2009BRZE01,GdanskCubingSummerCamp2019,Poland,Poland,0.0
2009BRZE01,CubersEve2013,Poland,Poland,0.0
2009BRZE01,KociewieOpen2011,Poland,Poland,0.0
2009BRZE01,KaliskaOpen2015,Poland,Poland,0.0
2009BRZE01,CubersEve2014,Poland,Poland,0.0
2009BRZE01,KaliskaOpen2014,Poland,Poland,0.0
2009BRZE01,KociewieOpen2010,Poland,Poland,0.0
2009CADM01,VirginiaOpenFall2015,USA,USA,0.0
2009CADM01,VirginiaOpenSpring2016,USA,USA,0.0
2009CADM01,VirginiaOpenWinter2017,USA,USA,0.0
2009CADM01,VirginiaOpenSpring2017,USA,USA,0.0
2009CADM01,VirginiaOpenFall2014,USA,USA,0.0
2009CADM01,VirginiaOpenSpring2015,USA,USA,0.0
2009CADM01,VirginiaOpenSpring2014,USA,USA,0.0
2009CASA01,SpanishChampionship2015,Spain,Spain,0.0
2009CASA01,GranadaOpen2012,Spain,Spain,0.0
2009CASA01,SpanishChampionship2012,Spain,Spain,0.0
2009CASA01,AlhambraLMO2014,Spain,Spain,0.0
2009CAST02,SantiagoOpen2009,Chile,Chile,0.0
2009CAST06,LeonWinter2011,Mexico,Mexico,0.0
2009CERD01,CuberosOpen2010,Chile,Chile,0.0
2009CERD01,BicentenarioOpen2010,Chile,Chile,0.0
2009CERD01,Cuberos2011,Chile,Chile,0.0
2009CHAI01,BangkokOpen2019,Thailand,Thailand,0.0
2009CHAI01,PleaseBeQuietThailand2019,Thailand,Thailand,0.0
2009CHAI01,Thailand10thAnniversary2019,Thailand,Thailand,0.0
2009CHAI01,ThailandChampionship2019,Thailand,Thailand,0.0
2009CHAI01,ThailandChampionship2018,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeDaySummer2018,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeDayRainy2022,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeFest2022,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeDayWinter2023,Thailand,Thailand,0.0
2009CHAI01,FMCThailand2022,Thailand,Thailand,0.0
2009CHAI01,PleaseBeQuietThailand2023,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeDaySummer2023,Thailand,Thailand,0.0
2009CHAI01,ThailandChampionship2023,Thailand,Thailand,0.0
2009CHAI01,PhitsanulokReturns2023,Thailand,Thailand,0.0
2009CHAI01,CubeCampinKaengKrachan2023,Thailand,Thailand,0.0
2009CHAI01,ThailandWarmUp2023,Thailand,Thailand,0.0
2009CHAI01,ThailandCoolDown2023,Thailand,Thailand,0.0
2009CHAI01,CubeCampinNakhonNayok2024,Thailand,Thailand,0.0
2009CHAI01,ThailandQuietChampionship2023,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeDayWinter2024,Thailand,Thailand,0.0
2009CHAI01,PleaseBeQuietThailand2024,Thailand,Thailand,0.0
2009CHAI01,ThailandChampionship2024,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeDaySummer2024,Thailand,Thailand,0.0
2009CHAI01,ThailandWarmUp2024,Thailand,Thailand,0.0
2009CHAI01,ThailandQuietChampionship2024,Thailand,Thailand,0.0
2009CHAI01,BangkokCubeFestival2025,Thailand,Thailand,0.0
2009CHAI01,PleaseBeQuietThailand2025,Thailand,Thailand,0.0
2009CHAN04,BeijingOpen2015,China,China,0.0
2009CHAN04,BeijingWinter2011,China,China,0.0
2009CHAN04,InnerMongolia2010,China,China,0.0
2009CHAN04,BeijingSummer2012,China,China,0.0
2009CHAN04,ChangshaOpen2011,China,China,0.0
2009CHAN04,HotSpringFestival2012,China,China,0.0
2009CHAN04,TibetOpen2012,China,China,0.0
2009CHAR03,BangkokCubeDayRainy2022,Thailand,Thailand,0.0
2009CHAR03,BangkokCubeFest2022,Thailand,Thailand,0.0
2009CHAR03,BangkokCubeDayWinter2023,Thailand,Thailand,0.0
2009CHAR03,BangkokCubeDaySummer2023,Thailand,Thailand,0.0
2009CHAR03,BangkokCubeDayRainy2023,Thailand,Thailand,0.0
2009CHAR03,RatchapruekCubingSaturday2023,Thailand,Thailand,0.0
2009CHAR03,RatchapruekCubingSunday2023,Thailand,Thailand,0.0
2009CHAR03,ThailandChampionship2023,Thailand,Thailand,0.0
2009CHAR03,ThailandChampionship2024,Thailand,Thailand,0.0
2009CHEN47,MalaysianOpen2009,Malaysia,Malaysia,0.0
2009CHOK02,PragyanOpen2011,India,India,0.0
2009CHRI03,CologneOpen2010,Germany,Germany,0.0
2009CIAN01,RomaOpen2010,Italy,Italy,0.0
2009CIAN01,RomaOpen2011,Italy,Italy,0.0
2009CIAN01,ItalianChampionship2010,Italy,Italy,0.0
2009CLAR03,NebraskaOpen2010,USA,USA,0.0
2009COGH01,ABHC2018,United Kingdom,United Kingdom,0.0
2009COGH01,WelwynGardenCity2015,United Kingdom,United Kingdom,0.0
2009COLO03,MilanCubeDay2017,Italy,Italy,0.0
2009COLO03,MilanSaturday2018,Italy,Italy,0.0
2009COLO03,ItalianChampionship2021,Italy,Italy,0.0
2009COLO03,MilanBlindDay2011,Italy,Italy,0.0
2009COLO03,MediolanumOpen2010,Italy,Italy,0.0
2009DANG01,XianCherryBlossom2014,China,China,0.0
2009DANG01,XianCherryBlossom2012,China,China,0.0
2009DANG01,XianCherryBlossom2013,China,China,0.0
2009DANI01,BergenOpen2019,Norway,Norway,0.0
2009DIEC01,TubingenOpen2016,Germany,Germany,0.0
2009DIEC01,BerlinOpen2012,Germany,Germany,0.0
2009DIEC01,BerlinOpen2013,Germany,Germany,0.0
2009DIEC01,BerlinWinter2013,Germany,Germany,0.0
2009DIMP01,MonterotondoOpen2015,Italy,Italy,0.0
2009DIMP01,RoMinxOpen2016,Italy,Italy,0.0
2009DIMP01,RomaWinterOpen2011,Italy,Italy,0.0
2009DIMP01,TiburtinaeOpen2012,Italy,Italy,0.0
2009DINI01,LagartoOpen2012,Brazil,Brazil,0.0
2009ELIN01,SwedishCubedays2011,Sweden,Sweden,0.0
2009ELIN01,SwedishCubedays2010,Sweden,Sweden,0.0
2009FACI01,RomanianRubikOpen2016,Romania,Romania,0.0
2009FACI01,RomanianRubikOpen2017,Romania,Romania,0.0
2009FACI01,RomanianCubingOpen2018,Romania,Romania,0.0
2009FACI01,RomanianCubingOpen2019,Romania,Romania,0.0
2009FACI01,RomanianOpen2010,Romania,Romania,0.0
2009FEIF01,NanjingSpring2011,China,China,0.0
2009FLOR01,CebuOpen2015,Philippines,Philippines,0.0
2009FLOR01,CebuMasters2016,Philippines,Philippines,0.0
2009FLOR01,CebuOpen2016,Philippines,Philippines,0.0
2009FLOR01,VisayasChampionship2016,Philippines,Philippines,0.0
2009FLOR01,SpeedcubingYearEnd2016,Philippines,Philippines,0.0
2009FLOR01,CebuOpen2017,Philippines,Philippines,0.0
2009FUSH01,TMUOpen2018,Japan,Japan,0.0
2009GARC02,LatAmTourSantiago2017,Chile,Chile,0.0
2009GARC02,OlimpiadasdelaMente2023,Chile,Chile,0.0
2009GARC02,OlimpiadasSantiago2024,Chile,Chile,0.0
2009GARC04,MIROpen2013,Spain,Spain,0.0
2009GARC04,BarcelonaOpen2024,Spain,Spain,0.0
2009GARR01,RubikSolettaSantiago2017,Chile,Chile,0.0
2009GARR01,LatAmTourSantiago2017,Chile,Chile,0.0
2009GARR01,SantiagoUVdeOtono2018,Chile,Chile,0.0
2009GARR01,MaculAutumn2012,Chile,Chile,0.0
2009GARR01,CampeonatoNacional2012,Chile,Chile,0.0
2009GARR01,CampeonatoInvierno2010,Chile,Chile,0.0
2009GIOR01,TrentinOpen2011,Italy,Italy,0.0
2009GLOP01,NorwegianChampionship2016,Norway,Norway,0.0
2009GLOP01,NorwegianChampionship2014,Norway,Norway,0.0
2009GLOP01,TrondheimFall2014,Norway,Norway,0.0
2009GLOP01,Trondheim2012,Norway,Norway,0.0
2009GOMB01,SlovenianOpen2010,Slovenia,Slovenia,0.0
2009GONZ04,BuenosAiresOpen2011,Argentina,Argentina,0.0
2009GUHU01,XianWinter2010,China,China,0.0
2009GUIL01,GaleriesDorian2012,France,France,0.0
2009GUIL01,GaleriesDorianOpen2013,France,France,0.0
2009GUIL01,GaleriesDorianOpen2014,France,France,0.0
2009HALV01,KarlstadOpen2010,Sweden,Sweden,0.0
2009HAMO01,AntelopeValleySpring2013,USA,USA,0.0
2009HAMO01,AntelopeValleyFall2014,USA,USA,0.0
2009HAMO01,AntelopeValleyFall2013,USA,USA,0.0
2009HAMO01,AntelopeValleySummer2012,USA,USA,0.0
2009HAMO01,AntelopeValleyWinter2013,USA,USA,0.0
2009HAMO01,SanDiego2012,USA,USA,0.0
2009HARN01,PleaseBeQuiet2015,USA,USA,0.0
2009HARN01,BASC82016,USA,USA,0.0
2009HARN01,BayAreaSpeedcubin92016,USA,USA,0.0
2009HARN01,HaywardRubiksRumble2016,USA,USA,0.0
2009HARN01,RenoFall2016,USA,USA,0.0
2009HARN01,Qualifornia2017,USA,USA,0.0
2009HARN01,RenoSpring2017,USA,USA,0.0
2009HARN01,625BayArea2017,USA,USA,0.0
2009HARN01,PleaseBeQuietReno2017,USA,USA,0.0
2009HARN01,RenoFall2017,USA,USA,0.0
2009HARN01,Hawaii2018,USA,USA,0.0
2009HARN01,RenoWinter2018,USA,USA,0.0
2009HARN01,WesternChampionship2018,USA,USA,0.0
2009HARN01,RenoSpring2018,USA,USA,0.0
2009HARN01,Qualifornia2018,USA,USA,0.0
2009HARN01,WCCTReno2018,USA,USA,0.0
2009HARN01,RenoFall2018,USA,USA,0.0
2009HARN01,RenoWinter2019,USA,USA,0.0
2009HARN01,BayAreaSpeedcubin132019,USA,USA,0.0
2009HARN01,WesternChampionship2019,USA,USA,0.0
2009HARN01,RenoSpring2019,USA,USA,0.0
2009HARN01,BayAreaSpeedcubin192019,USA,USA,0.0
2009HARN01,PBQBerkeleyFall2019,USA,USA,0.0
2009HARN01,BayAreaSpeedcubin232020,USA,USA,0.0
2009HARN01,BayAreaSpeedcubin212019,USA,USA,0.0
2009HARN01,Hawaii2019,USA,USA,0.0
2009HARN01,WesternChampionship2021,USA,USA,0.0
2009HARN01,BigCubesforDunwoody2020,USA,USA,0.0
2009HARN01,BayAreaSpeedcubin252020,USA,USA,0.0
2009HARN01,PiBerkeleyQuiet2020,USA,USA,0.0
2009HARN01,HawaiiBigIsland2020,USA,USA,0.0
2009HARN01,CubingUSAWesternChampionship2021,USA,USA,0.0
2009HARN01,PleaseBeQuietRenoSpring2023,USA,USA,0.0
2009HAWK01,RexburgCubingOpen2016,USA,USA,0.0
2009HAWK01,SecondAnnualRexburgOpen2017,USA,USA,0.0
2009HAWK01,IdahoSummerOpen2018,USA,USA,0.0
2009HAWK01,IdahoSpudcubing2018,USA,USA,0.0
2009HAWK01,IdahoMegacomp2019,USA,USA,0.0
2009HAWK01,BacktoSchoolIdaho2019,USA,USA,0.0
2009HAYA02,NiseiWeek2016,USA,USA,0.0
2009HAYA02,NiseiWeek2017,USA,USA,0.0
2009HAYA02,NiseiWeek2018,USA,USA,0.0
2009HAYA02,NiseiWeek2019,USA,USA,0.0
2009HAYA02,NiseiWeek2014,USA,USA,0.0
2009HAYA02,NiseiWeek2013,USA,USA,0.0
2009HAYA02,NiseiWeek2015,USA,USA,0.0
2009HAYS01,WC2025,USA,USA,0.0
2009HAYS01,CubingUSAAllStars2025,USA,USA,0.0
2009HEDI01,VargardaOpen2011,Sweden,Sweden,0.0
2009HEDI01,VargardaOpen2012,Sweden,Sweden,0.0
2009HEDI01,SwedishChampionship2012,Sweden,Sweden,0.0
2009HILD01,PetoskeyCubing2016,USA,USA,0.0
2009HILD01,PetoskeyCubing2017,USA,USA,0.0
2009HILD01,GreatLakesChampionship2019,USA,USA,0.0
2009HILD01,CubingUSANationals2019,USA,USA,0.0
2009HILD01,Michigan2014,USA,USA,0.0
2009HILD01,MichiganCubingClubBeta2015,USA,USA,0.0
2009HILD01,CubingUSANationals2023,USA,USA,0.0
2009HILD01,Arkansolve2023,USA,USA,0.0
2009HILD01,MichiganMini42023,USA,USA,0.0
2009HILD01,MichiganMini22023,USA,USA,0.0
2009HILD01,MichiganMini32023,USA,USA,0.0
2009HILD01,MichiganSpeedcubingSpring2023,USA,USA,0.0
2009HILD01,MichiganMini12023,USA,USA,0.0
2009HILD01,MichiganMini52023,USA,USA,0.0
2009HILD01,MichiganMiniFMC2023,USA,USA,0.0
2009HILD01,NAC2024,USA,USA,0.0
2009HILD01,MichiganMini72023,USA,USA,0.0
2009HILD01,WC2025,USA,USA,0.0
2009HILD01,MichiganMini26A2024,USA,USA,0.0
2009HILD01,MichiganMini26B2024,USA,USA,0.0
2009HILD01,MichiganMini272025,USA,USA,0.0
2009HILD01,CubingUSAAllStars2025,USA,USA,0.0
2009HILD01,MichiganMini322025,USA,USA,0.0
2009HIMT01,ShenzhenUniversity2011,China,China,0.0
2009HOUY01,XianWinter2011,China,China,0.0
2009HUJI01,HenanCountryside2012,China,China,0.0
2009IOVA01,SouthItalianOpen2009,Italy,Italy,0.0
2009IOVA01,LOLSouthItalianOpen2010,Italy,Italy,0.0
2009IYER01,BerkeleyWinter2011,USA,USA,0.0
2009IYER01,BerkeleyWinter2012,USA,USA,0.0
2009JAIN01,IndianOpen2010,India,India,0.0
2009JINZ02,XianYangling2012,China,China,0.0
2009JONE03,MarymountOpen2010,USA,USA,0.0
2009JORG02,ArnoldClassicSouthAmerica2018,Brazil,Brazil,0.0
2009JUNW01,JohorLunarNewYear2016,Malaysia,Malaysia,0.0
2009JUNW01,ForestCityOpen2017,Malaysia,Malaysia,0.0
2009JUNW01,BorneoChampionship2017,Malaysia,Malaysia,0.0
2009JUNW01,Malaysia10thCubeOpen2019,Malaysia,Malaysia,0.0
2009JUNW01,MalaysiaCubeChampionship2019,Malaysia,Malaysia,0.0
2009JUNW01,JohorCubeOpen2022,Malaysia,Malaysia,0.0
2009JUNW01,MalaysiaCubeChampionship2023,Malaysia,Malaysia,0.0
2009JUNW01,JohorMini2023,Malaysia,Malaysia,0.0
2009JUNW01,TwistFriesJohorBahru2024,Malaysia,Malaysia,0.0
2009JUNW01,RubiksWCAAsianChampionship2024,Malaysia,Malaysia,0.0
2009JUNW01,JohorCubeOpen2024,Malaysia,Malaysia,0.0
2009JUNW01,GoodTimeatBeletime2024,Malaysia,Malaysia,0.0
2009JUNW01,WarmUpatgatewayklia22024,Malaysia,Malaysia,0.0
2009JUNW01,MalaysiaFMCChampionship2024,Malaysia,Malaysia,0.0
2009JUNW01,PleaseBeQuietJohor2024,Malaysia,Malaysia,0.0
2009JUNW01,MalaysiaNewcomer2025,Malaysia,Malaysia,0.0
2009JUNW01,TwistFriesJohorBahru2025,Malaysia,Malaysia,0.0
2009JUNW01,gatewayKLIA2CubeOpen2025,Malaysia,Malaysia,0.0
2009KIEL01,PolishNationals2013,Poland,Poland,0.0
2009KIEL01,PolishNationals2014,Poland,Poland,0.0
2009KIEL01,JuraOpen2012,Poland,Poland,0.0
2009KIJV01,BangkokCubeDayRainy2022,Thailand,Thailand,0.0
2009KIJV01,BangkokCubeFest2022,Thailand,Thailand,0.0
2009KIJV01,BangkokCubeDayWinter2023,Thailand,Thailand,0.0
